OrthoID,Lambda,P
OG0010688,0,0.999999215659542
OG0010690,0,1
OG0010691,1.04061017704955,0.402133234872542
OG0010692,0,1
OG0010695,0.95558312213195,0.50619225711411
OG0010697,0,1
OG0010698,0.135896426219969,1
OG0010699,0,0.999995546310229
OG0010700,1.06319587938583,0.13456988376722
OG0010701,0,1
OG0010702,0.0404309632722288,1
OG0010703,0,0.999995325300678
OG0010704,0,0.999973942673819
OG0010705,0,0.999999904884748
OG0010706,1.0063796060605,0.677980949723931
OG0010707,0,0.999999787315832
OG0010708,0.992679291068578,0.437908793221142
OG0010709,0,1
OG0010710,-6.93889390390723e-18,1
OG0010711,1.08844293753773,0.284456553812359
OG0010712,0,1
OG0010713,0,0.999909810827829
OG0010714,1.11225080058515,0.159658239674551
OG0010715,0,0.999975097054223
OG0010717,0,1
OG0010718,0.620679434222321,1
OG0010719,1.08009183864296,0.115041750293756
OG0010720,0,0.999999835255552
OG0010722,0,0.999967180207121
OG0010727,0,1
OG0010728,0,0.999982303578019
OG0010729,0,0.999998682044413
OG0010730,0,0.996629059872214
OG0010731,0.0449877195060253,1
OG0010735,0.256770887150782,1
OG0010736,0,1
OG0010737,0.865378421429309,0.577857023356079
OG0010738,0,1
OG0010739,0,1
OG0010741,0.799497582556489,0.615374847774001
OG0010742,0,1
OG0010743,0.692307971013193,0.689699913719321
OG0010744,1.01634596604657,0.854648110197716
OG0010745,0.508869181200856,0.750868933780985
OG0010746,0,0.999998261705346
OG0010747,0.13190678296297,1
OG0010748,0,0.999997045297104
OG0010749,0,1
OG0010750,0,0.999998960237587
OG0010751,0,1
OG0010752,0,0.999998391455138
OG0010753,0,0.999998511210822
OG0010755,1.10435752807982,0.116190530936292
OG0010756,1.07166154557589,0.348385435163782
OG0010757,0.67737985138567,0.463713023129166
OG0010758,1.12315611319204,0.0620725382554625
OG0010759,0,1
OG0010760,0.273440328164747,1
OG0010762,0,0.99998271491282
OG0010763,0,1
OG0010764,0,0.999995039851341
OG0010765,0,1
OG0010766,0,0.99999796166884
OG0010767,0,0.999993707279614
OG0010768,0.928188695736272,0.255791436060595
OG0010769,0.412139027721984,0.743065353895975
OG0010771,1.07106109610724,0.239348453802411
OG0010772,0,0.999985410889204
OG0010773,0,1
OG0010774,1.06364738023792,0.469321962981047
OG0010778,0,1
OG0010781,0,0.999944530741613
OG0010782,1.12731996919459,0.00059846460409338
OG0010783,0.94880238516054,0.743920728271078
OG0010784,0,1
OG0010786,0,0.999799290914782
OG0010787,0,1
OG0010788,0,0.999977549878834
OG0010789,0,0.999999883508083
OG0010790,0,0.999794913835275
OG0010791,0.979563242048366,0.0784119201269506
OG0010792,0,1
OG0010794,0,1
OG0010795,0.935686804662489,0.256691143976987
OG0010797,0,1
OG0010798,0.892568469055255,0.345509700474259
OG0010799,0.0281907549473085,1
OG0010800,0,0.999986930043028
OG0010801,0,0.999992654232428
OG0010802,0,0.999916645061402
OG0010803,0.712371260735062,0.513531405859433
OG0010805,0,0.999998008249384
OG0010807,0.895864342830134,0.802150372827568
OG0010808,0,1
OG0010809,0,0.999998145862406
OG0010810,0,1
OG0010811,0.250245177804233,0.878100031711491
OG0010812,0.157750286156034,1
OG0010813,1.11987092227567,0.138955332596349
OG0010815,0.530001497965231,0.778004391833695
OG0010816,0,1
OG0010817,0,1
OG0010818,0,1
OG0010820,1.11527656392361,0.0443773111521562
OG0010822,1.12581452998313,0.0142104133722579
OG0010823,0,1
OG0010824,0,1
OG0010828,0,1
OG0010829,1.12349291956829,0.0221574713942972
OG0010830,0,0.999999596460163
OG0010832,0,1
OG0010833,1.1233470816235,0.17121676385574
OG0010834,0,1
OG0010836,0,0.999999865486721
OG0010837,0.0301421650195065,1
OG0010838,0,0.999995017558426
OG0010840,0.045055253431201,1
OG0010841,0.705492307330905,0.50438386428345
OG0010843,0,0.999858894577439
OG0010845,0,1
OG0010846,0,0.99999917080446
OG0010847,0,0.646370729517509
OG0010848,0,1
OG0010849,0,0.999997547206516
OG0010850,0,1
OG0010851,1.09010272384395,0.471901230877277
OG0010853,0.152620280859992,1
OG0010855,0,0.99999993274336
OG0010857,0,1
OG0010858,0,1
OG0010859,1.12731996919459,0.0430174852226474
OG0010860,0,1
OG0010861,0,0.999998754389606
OG0010862,0,1
OG0010863,0,0.999997407345965
OG0010864,0,1
OG0010865,0,0.998853614427999
OG0010866,1.12731996919459,0.00315389754115237
OG0010867,0.84575486020447,0.596779352415933
OG0010868,1.10913125296082,0.135575932536302
OG0010870,0,1
OG0010871,0,0.999996236932423
OG0010872,1.08312016788862,0.692496635377129
OG0010873,0.892490632038807,0.359138764539828
OG0010874,0,0.999997693577722
OG0010875,0,1
OG0010878,0,0.999647756138228
OG0010879,0.438220324719554,0.759217651995029
OG0010882,0,0.999968240548893
OG0010885,1.12547324266703,0.0388610834946866
OG0010888,0,1
OG0010890,0,0.997650085590873
OG0010891,1.02204030082957,0.250221875669104
OG0010893,1.06083874586109,0.106255937842716
OG0010894,0.0609723036125229,1
OG0010895,0,1
OG0010896,0,0.999958343971781
OG0010897,1.11956224274083,0.0759461801731121
OG0010898,0,0.999999714654245
OG0010899,0,1
OG0010900,0,1
OG0010901,0,1
OG0010902,0.391501584555954,1
OG0010903,0,0.999657306474176
OG0010904,0,1
OG0010905,0,0.999986593978505
OG0010906,1.12459922660441,0.0153100303242264
OG0010909,0.999236180407282,0.350209525185315
OG0010910,1.12653606063888,0.029693696234134
OG0010911,0,0.999996667570951
OG0010912,0.865857163859768,0.535395603330017
OG0010913,0,0.999999809769497
OG0010914,0.979442315661561,0.335753626150324
OG0010915,0,0.999915756031957
OG0010916,0,1
OG0010917,0,1
OG0010918,0,1
OG0010919,0.666868221779954,0.7657820393977
OG0010921,0,0.999982508424185
OG0010924,0.0202551698312163,1
OG0010925,1.02782501800731,0.5116338599928
OG0010926,0.463912454637686,0.669736290435948
OG0010927,0,1
OG0010929,0,1
OG0010930,0,0.999964482317002
OG0010931,0,0.999938118445703
OG0010935,0,1
OG0010936,0,0.999976109498741
OG0010937,1.06751513959147,0.106283397736174
OG0010938,0,0.999797579986037
OG0010939,0,0.999999245046095
OG0010940,0,1
OG0010941,0,0.999998802529579
OG0010942,0,0.999839937733711
OG0010945,1.0168156168567,0.311311958697508
OG0010946,0,0.999968373141885
OG0010947,0,1
OG0010948,0,1
OG0010950,0,0.999999904884748
OG0010952,0,0.999996496839299
OG0010955,0,0.999989085136339
OG0010957,1.12571295472065,0.0221817556458621
OG0010958,0,0.999994635255279
OG0010959,0,1
OG0010960,0,0.999988323367979
OG0010961,1.10061203029346,0.26656709661406
OG0010962,0,1
OG0010963,0,1
OG0010964,0,0.999996613710023
OG0010965,1.12547774955948,0.0307014765339789
OG0010966,0,0.99992700064007
OG0010967,0,0.999993956999369
OG0010968,1.07293525688752,0.136697858121858
OG0010969,0,0.999999433285483
OG0010971,0,1
OG0010972,0,1
OG0010973,0.865370853095145,0.897949081835362
OG0010974,0,1
OG0010976,0,0.999939097785395
OG0010977,0,1
OG0010978,0,0.999960127872586
OG0010979,0,1
OG0010981,0.556475712264086,0.610596268592162
OG0010982,0,1
OG0010983,1.09012639681841,0.176775906053557
OG0010985,0.744558843775091,0.64157410023601
OG0010986,0,0.99970147223218
OG0010988,0,0.999987829707135
OG0010989,0,1
OG0010990,0,0.999923849087788
OG0010991,0,0.999992161210543
OG0010992,0,1
OG0010994,0,0.999999201371656
OG0010996,0,0.999999130852673
OG0010997,0,1
OG0010999,0,0.99999993274336
OG0011000,1.10195900449109,0.243621433429979
OG0011001,1.09526870438735,0.206220637403752
OG0011002,0,0.999919729292552
OG0011003,0,0.999996396901692
OG0011004,0,0.99999083210343
OG0011005,0.920971988988538,0.604898333645687
OG0011006,0,0.999990253819054
OG0011007,0,1
OG0011008,0,0.999935210366379
OG0011010,0.616568421227405,0.585755841978567
OG0011011,0,1
OG0011013,0,0.999997165629338
OG0011015,0,1
OG0011016,0,1
OG0011019,0,0.999999904884748
OG0011020,0,1
OG0011021,0,1
OG0011022,0,1
OG0011023,1.05593291701328,0.340541705640091
OG0011024,1.10259383312627,0.0962123902943062
OG0011025,0,1
OG0011026,0,0.999978881736515
